5062,Xã Hợp Thanh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,152
5065,Xã Kim Bôi,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,153
5068,Xã Nam Thượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,153
5071,Xã Kim Truy,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,153
5074,Xã Thanh Nông,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5077,Xã Cuối Hạ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,153
5080,Xã Sào Báy,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,153
5083,Xã Mi Hòa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,153
5086,Xã Nuông Dăm,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,153
5089,Thị trấn Cao Phong,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5092,Xã Bình Thanh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5095,Xã Thung Nai,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5098,Xã Bắc Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5101,Xã Thu Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5104,Xã Đông Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5107,Xã Xuân Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5110,Xã Tây Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5113,Xã Tân Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5116,Xã Dũng Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5119,Xã Nam Phong,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5122,Xã Yên Lập,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5125,Xã Yên Thượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,154
5128,Thị trấn Mường Khến,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5131,Xã Ngòi Hoa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5134,Xã Trung Hòa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5137,Xã Phú Vinh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5140,Xã Phú Cường,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5143,Xã Mỹ Hòa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5146,Xã Quy Hậu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5149,Xã Phong Phú,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5152,Xã Quyết Chiến,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5155,Xã Mãn Đức,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5158,Xã Địch Giáo,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5161,Xã Tuân Lộ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5164,Xã Tử Nê,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5167,Xã Thanh Hối,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5170,Xã Ngọc Mỹ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5173,Xã Đông Lai,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5176,Xã Lũng Vân,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5179,Xã Bắc Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5182,Xã Quy Mỹ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5185,Xã Do Nhân,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5188,Xã Nam Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5191,Xã Lỗ Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5194,Xã Ngổ Luông,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5197,Xã Gia Mô,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,155
5200,Thị trấn Mai Châu,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5203,Xã Tân Mai,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5206,Xã Phúc Sạn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5209,Xã Pà Cò,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5212,Xã Hang Kia,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5215,Xã Ba Khan,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5218,Xã Tân Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5221,Xã Đồng Bảng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5224,Xã Cun Pheo,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5227,Xã Bao La,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5230,Xã Piềng Vế,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5233,Xã Tòng Đậu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5236,Xã Nà Mèo,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5239,Xã Thung Khe,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5242,Xã Nà Phòn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5245,Xã Săm Khóe,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5248,Xã Chiềng Châu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5251,Xã Mai Hạ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5254,Xã Nong Luông,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5257,Xã Mai Hịch,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5260,Xã Pù Pin,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5263,Xã Vạn Mai,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,156
5266,Thị trấn Vụ Bản,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5269,Xã Quý Hòa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5272,Xã Miền Đồi,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5275,Xã Mỹ Thành,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5278,Xã Tuân Đạo,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5281,Xã Văn Nghĩa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5284,Xã Văn Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5287,Xã Tân Lập,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5290,Xã Nhân Nghĩa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5293,Xã Thượng Cốc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5296,Xã Phú Lương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5299,Xã Phúc Tuy,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5302,Xã Xuất Hóa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5305,Xã Yên Phú,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5308,Xã Bình Hẻm,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5311,Xã Chí Thiện,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5314,Xã Bình Cảng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5317,Xã Bình Chân,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5320,Xã Định Cư,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5323,Xã Chí Đạo,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5326,Xã Liên Vũ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5329,Xã Ngọc Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5332,Xã Hương Nhượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5335,Xã Vũ Lâm,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5338,Xã Tự Do,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5341,Xã Yên Nghiệp,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5344,Xã Tân Mỹ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5347,Xã Ân Nghĩa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5350,Xã Ngọc Lâu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,157
5353,Thị trấn Hàng Trạm,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5356,Xã Lạc Sỹ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5359,Xã Lạc Hưng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5362,Xã Lạc Lương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5365,Xã Bảo Hiệu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5368,Xã Đa Phúc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5371,Xã Hữu Lợi,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5374,Xã Lạc Thịnh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5377,Xã Yên Lạc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5380,Xã Đoàn Kết,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5383,Xã Phú Lai,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5386,Xã Yên Trị,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5389,Xã Ngọc Lương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,158
5392,Thị trấn Chi Nê,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5395,Xã Phú Lão,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5398,Xã Phú Thành,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5401,Xã Cố Nghĩa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5404,Xã Hưng Thi,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5407,Xã Lạc Long,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5410,Xã Liên Hòa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5413,Xã Khoan Dụ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5416,Xã Đồng Môn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5419,Xã Đồng Tâm,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5422,Xã Yên Bồng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5425,Xã An Lạc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5428,Xã An Bình,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,159
5431,Phường Quán Triều,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5434,Phường Quang Vinh,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5437,Phường Túc Duyên,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5440,Phường Hoàng Văn Thụ,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5443,Phường Trưng Vương,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5446,Phường Quang Trung,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5449,Phường Phan Đình Phùng,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5452,Phường Tân Thịnh,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5455,Phường Thịnh Đán,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5458,Phường Đồng Quang,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5461,Phường Gia Sàng,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5464,Phường Tân Lập,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5467,Phường Cam Giá,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5470,Phường Phú Xá,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5473,Phường Hương Sơn,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5476,Phường Trung Thành,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5479,Phường Tân Thành,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5482,Phường Tân Long,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5485,Xã Phúc Hà,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5488,Xã Phúc Xuân,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5491,Xã Quyết Thắng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5494,Xã Phúc Trìu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5497,Xã Thịnh Đức,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5500,Phường Tích Lương,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5503,Xã Tân Cương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5506,Phường Lương Sơn,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5509,Phường Lương Châu,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5512,Phường Mỏ Chè,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5515,Phường Cải Đan,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5518,Phường Thắng Lợi,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5521,Phường Phố Cò,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5524,Xã Vinh Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5527,Xã Tân Quang,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5528,Phường Bách Quang,Phường,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5530,Xã Bình Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5533,Xã Bá Xuyên,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,165
5536,Thị trấn Chợ Chu,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5539,Xã Linh Thông,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5542,Xã Lam Vỹ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5545,Xã Quy Kỳ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5548,Xã Tân Thịnh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5551,Xã Kim Phượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5554,Xã Bảo Linh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5557,Xã Kim Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5560,Xã Phúc Chu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5563,Xã Tân Dương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5566,Xã Phượng Tiến,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5569,Xã Bảo Cường,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5572,Xã Đồng Thịnh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5575,Xã Định Biên,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5578,Xã Thanh Định,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5581,Xã Trung Hội,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5584,Xã Trung Lương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5587,Xã Bình Yên,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5590,Xã Điềm Mặc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5593,Xã Phú Tiến,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5596,Xã Bộc Nhiêu,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5599,Xã Sơn Phú,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5602,Xã Phú Đình,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5605,Xã Bình Thành,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,167
5608,Thị trấn Giang Tiên,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5611,Thị trấn Đu,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5614,Xã Yên Ninh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5617,Xã Yên Trạch,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5620,Xã Yên Đổ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5623,Xã Yên Lạc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5626,Xã Ôn Lương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5629,Xã Động Đạt,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5632,Xã Phủ Lý,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5635,Xã Phú Đô,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5638,Xã Hợp Thành,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5641,Xã Tức Tranh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5644,Xã Phấn Mễ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5647,Xã Vô Tranh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5650,Xã Cổ Lũng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5653,Xã Sơn Cẩm,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,168
5656,Thị trấn Sông Cầu,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5659,Thị trấn Chùa Hang,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5662,Thị trấn Trại Cau,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5665,Xã Văn Lăng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5668,Xã Tân Long,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5671,Xã Hòa Bình,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5674,Xã Quang Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5677,Xã Minh Lập,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5680,Xã Văn Hán,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5683,Xã Hóa Trung,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5686,Xã Khe Mo,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5689,Xã Cây Thị,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5692,Xã Hóa Thượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5695,Xã Cao Ngạn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5698,Xã Hợp Tiến,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5701,Xã Linh Sơn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5704,Xã Tân Lợi,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5707,Xã Nam Hòa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5710,Xã Đồng Bẩm,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,164
5713,Xã Huống Thượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,169
5716,Thị trấn Đình Cả,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5719,Xã Sảng Mộc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5722,Xã Nghinh Tường,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5725,Xã Thần Xa,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5728,Xã Vũ Chấn,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5731,Xã Thượng Nung,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5734,Xã Phú Thượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5737,Xã Cúc Đường,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5740,Xã La Hiên,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5743,Xã Lâu Thượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5746,Xã Tràng Xá,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5749,Xã Phương Giao,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5752,Xã Liên Minh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5755,Xã Dân Tiến,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5758,Xã Bình Long,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,170
5761,Thị trấn Hùng Sơn,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5764,Thị trấn Quân Chu,Thị trấn,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5767,Xã Phúc Lương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5770,Xã Minh Tiến,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5773,Xã Yên Lãng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5776,Xã Đức Lương,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5779,Xã Phú Cường,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5782,Xã Na Mao,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5785,Xã Phú Lạc,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5788,Xã Tân Linh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5791,Xã Phú Thịnh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5794,Xã Phục Linh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5797,Xã Phú Xuyên,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5800,Xã Bản Ngoại,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5803,Xã Tiên Hội,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5809,Xã Cù Vân,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5812,Xã Hà Thượng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5815,Xã La Bằng,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5818,Xã Hoàng Nông,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5821,Xã Khôi Kỳ,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5824,Xã An Khánh,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5827,Xã Tân Thái,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
5830,Xã Bình Thuận,Xã,2019-07-09 11:08:20.391+07,2019-07-09 11:08:20.391+07,171
